Number of Colors,Delta E,Colors
36,11.0487046098,'#ffffff','#8e7c29','#5b2473','#77a7ce','#0d371e','#d5739a','#183177','#259b8f','#62142d','#bcd8eb','#4e7273','#350709','#917ba9','#0a0406','#745225','#eade35','#921871','#5fa63c','#ca1c1f','#abc024','#77528b','#92c19d','#c2357b','#24833c','#161d3d','#a45d5c','#f2cb96','#175897','#e49e24','#1d7fbb','#931f2a','#e3a9c1','#155e34','#d76516','#434452','#b5957d'
37,10.8021198583,'#ffffff','#5e448a','#e5ae1e','#84699e','#1f2149','#7ba086','#0b1e0e','#bb2e79','#188581','#562816','#3091c6','#8a1a72','#0e4125','#d76125','#285664','#75b8d9','#6c5025','#a1c797','#8f1e26','#f4d6a4','#a05b54','#380414','#e09277','#0d3780','#b48d1d','#1d69a8','#c81822','#22983c','#eade32','#79792e','#572356','#d7b8d0','#0d6d39','#a991b9','#0a0406','#85b22f','#d2668b'
38,10.7661030524,'#ffffff','#62626c','#f4d29e','#18867c','#4d1d46','#b19b61','#0a0406','#a3726c','#390509','#8f4e8b','#0a391f','#bbdaec','#23973c','#ce2f1f','#1f6aa9','#091b30','#9b8eb9','#eade32','#76752e','#1f2c6b','#4eaa90','#7a1f72','#e7adbf','#944925','#71b7d9','#0f6937','#a0c697','#c8427f','#0a4e5f','#d96d1c','#4e438a','#82b22d','#a61b50','#2a91c5','#7b1a1f','#d87a8f','#584720','#e4ae1b'
39,10.539331698,'#ffffff','#a05326','#e6aec5','#542358','#a5948e','#380514','#22983c','#851b71','#83b233','#934f74','#a0c798','#1967a6','#e39669','#5e2016','#4da98f','#911f32','#2897c9','#eadf33','#188582','#d8b41e','#7b77aa','#1c2147','#cb1725','#1b3f23','#bddaea','#0e6c38','#c93b7e','#f4d39b','#0d1e0e','#757a3a','#0a0406','#b18d1c','#5c4488','#d66319','#0f367e','#8eb3d5','#155766','#d6789f','#634e25'
40,10.6134412253,'#ffffff','#d96a1c','#2aa2ce','#cfce27','#93202d','#c3c594','#3776b0','#101836','#807675','#f1ccdb','#0a0406','#a55725','#08301a','#1b9187','#ba0e6d','#0d395a','#928329','#f1e999','#4e297b','#b89478','#144f92','#449e3a','#350709','#97548f','#e39c19','#51193f','#d06286','#12522f','#958bb6','#5f361a','#6cb291','#6c4b64','#9cb023','#176a6f','#ca1822','#91c1df','#851c6f','#1e7c3c','#e098b5','#695e2a'
41,10.6468445007,'#ffffff','#206ca7','#071e0f','#eaafbb','#5b4b23','#b89c84','#512355','#9483b1','#0c4024','#2b91c5','#7d1c2f','#e9de32','#ad6a66','#192249','#ac1950','#9ec69d','#0d6d39','#ca4580','#155766','#979b28','#57478b','#e5a438','#4d2313','#d77317','#bcdbec','#19877e','#811d74','#8cb2d4','#974725','#adc123','#6c666c','#300618','#7a782f','#f3d8a3','#1c963d','#924f8d','#0a0406','#51a994','#cf381d','#0d367f','#d77da3'
42,10.3477367986,'#ffffff','#156d71','#d77da3','#4ba038','#d1565e','#12532e','#bb1d22','#249bca','#390609','#1f7f3c','#0b1e0e','#8e1c65','#a5c89d','#831d20','#c19e85','#544855','#0a0406','#a59322','#c11970','#c1dbed','#a36a25','#592576','#dc7718','#571739','#708572','#f3d49f','#704c8d','#89b7d8','#8e4e53','#e9dd31','#68602a','#a2bd27','#a65e93','#221f42','#5fab92','#173279','#998db6','#3d3117','#5575aa','#e6a931','#1c5597','#e8b0c5'
43,10.033727252,'#ffffff','#93872e','#562679','#bc9e7e','#14532e','#db88aa','#3f1e44','#379b3b','#0a0406','#817674','#cfd02a','#0e6a77','#e5a82e','#207eb9','#db7715','#360709','#a45c92','#0a2b17','#ad5e23','#f4df9d','#645c99','#92b42b','#721b3a','#1c8e83','#8a1a72','#edb6a9','#594b5e','#a8b1d2','#0f3d55','#be1971','#33a5ce','#973c4a','#abcb96','#6d5c28','#0e152f','#8e89b6','#4e3217','#d25c65','#144a90','#63ae8b','#ca181f','#bfdce9','#17773b'
44,10.0315355465,'#ffffff','#166034','#c5166d','#7fbcdb','#0c1c0e','#279bc6','#951771','#0c3b21','#9d8b28','#663c84','#60ad93','#b42024','#195193','#e8a86f','#8c495a','#c3dcec','#1b8c84','#58204e','#a395bc','#0a0406','#684b22','#db8289','#7f1c23','#dc7b1a','#33287a','#f5daa0','#8d807b','#192045','#2076b0','#c4ba23','#79629c','#78ad32','#3c4456','#a6c99e','#4a6870','#e5afc6','#647431','#340618','#a35f26','#e9de32','#b86193','#1b933d','#4d2613','#d2514b'
45,9.87490790322,'#ffffff','#9d5526','#c0dce8','#302871','#50aa99','#a62033','#0a2b16','#d03f2a','#13542e','#a29d58','#c61e6e','#2e95c8','#652272','#52a238','#685091','#9aba2c','#614953','#d9aec7','#154b91','#f2ea9d','#a05474','#9ec59c','#61652d','#eebd87','#2570ae','#370908','#148989','#dcce26','#166671','#e3981a','#771925','#a49aa7','#4b193e','#8277a9','#0e142e','#22833c','#cd6290','#4a3117','#de877a','#971772','#7bbbdc','#0d3e50','#c6741c','#090405','#887f69'
46,9.91097416945,'#ffffff','#5b445c','#52a990','#971670','#269ac9','#75181e','#b28a7a','#0b4051','#ce321e','#2174b0','#c71568','#b7c623','#675695','#9dcbe4','#a86225','#2f2874','#9ca3c6','#0b1c0d','#7aae30','#a05272','#d5e0ba','#1a953d','#191f41','#8d79a8','#3b2c14','#eab378','#7e4923','#0a0406','#a22036','#9dc493','#3e5028','#d05f75','#4e193f','#ece25c','#756f69','#edbcd0','#178a84','#36060a','#8b8930','#652273','#c59c15','#154d92','#db721b','#13666f','#dd8aaa','#3e7336'
47,9.84674835347,'#ffffff','#c52070','#071d0f','#e7af5a','#6c619c','#aacb9d','#0a0406','#2da4ce','#094b5e','#b39480','#2c2f7e','#b16122','#185698','#d983a6','#366e75','#ca1920','#ebb5b9','#2a081f','#eade33','#48214f','#1c9385','#96176e','#84822c','#0e2948','#207e3c','#d25c62','#165e34','#a85d92','#0f3b20','#6ab08f','#5a3a1b','#8e8bb8','#781c3c','#9cb6d3','#70612a','#b2c326','#973825','#56a237','#c0ddec','#887776','#540d10','#dd7b19','#1e7eb8','#f5dba5','#6d4d5f','#af9e26','#662c7d'
48,9.60592653351,'#ffffff','#a9937e','#472455','#88832b','#0b1b0d','#971772','#9ab7d0','#2e071a','#0e6c6f','#ce301c','#1c7fb9','#9ebb25','#804e5b','#c2dded','#a15b27','#eadf35','#8887b5','#303319','#cd88ad','#633682','#0a0406','#e49c73','#21803c','#d15e72','#570f12','#209388','#761e45','#6ab18d','#13552e','#2ba3cc','#653c1d','#be9717','#3a485d','#aecb9a','#69609b','#f5dda5','#797875','#102443','#9f2026','#e7b3c7','#65632b','#e6b51c','#165396','#da6c14','#16327a','#c51666','#479f3b','#a3528c'
49,9.51204406608,'#ffffff','#2f9fcc','#a92126','#edb9bc','#6d225e','#89822c','#13498f','#d15e79','#0a2b17','#82bed8','#0b3152','#9d5a27','#310708','#9d98c0','#4c3217','#dc793f','#226f39','#e8b251','#655226','#68b091','#3d2773','#1d928a','#c2ddec','#6c7367','#b0cc9d','#844759','#70aa32','#2272af','#d1431b','#125035','#a44f89','#1d913c','#0d152e','#635091','#aec22a','#79191f','#b99a19','#45193c','#a97e72','#0a0406','#7e75a6','#f4e1a4','#4b435b','#db8bac','#9b166e','#bfa58a','#166474','#c7155f','#e6db2f'
50,9.37484158655,'#ffffff','#a76b9d','#eade32','#ad5724','#e8e6aa','#44214e','#59ac93','#08495e','#d1596a','#0a2844','#cb1724','#25993f','#63297b','#d4b3cc','#266b70','#d981a6','#1a793c','#0a0406','#1f7bb2','#721a3a','#bfa085','#921870','#80bddd','#2b2e7d','#1a8d80','#c31d71','#185698','#e3971a','#795025','#edba8b','#9a2425','#239fcc','#d86b1a','#33572e','#c2bf33','#964d6b','#c3deed','#54361b','#a88e25','#28081e','#7d752d','#500a10','#9b98c0','#0d3a20','#a0c69c','#604d65','#7cb03e','#6e609b','#0d1d0d','#8c8681'
51,9.26138992772,'#ffffff','#1c8b3f','#144088','#d24a19','#4b2673','#d77da3','#7a1f72','#a2a888','#62488c','#f1c6af','#cb4882','#0e132c','#1c7d83','#b81b34','#30a490','#74171e','#6eb7ce','#0b364f','#b66d6f','#0a2816','#e39b7b','#8b3b52','#dfd72d','#7f897d','#f3eaa2','#165b66','#ccacc9','#472c14','#2a96c8','#330708','#71712f','#3e1b3f','#60a63e','#1661a1','#d67b16','#563e54','#9d8fba','#0f4827','#9d8927','#aa1470','#0e6a37','#b0d4e8','#98548f','#acca93','#5f5125','#e6ad1f','#6b626b','#a2bb26','#6775ab','#0a0406','#9d5326'
52,9.26840780487,'#ffffff','#aa1858','#2272af','#ecba89','#093a21','#ac6778','#eadc30','#563e1e','#2995c6','#d35b3e','#0e6971','#d4759e','#69602a','#acd0c3','#746672','#27081f','#943425','#a997be','#0a0406','#1a5094','#b1ad88','#6d4158','#4eaa96','#411e0e','#70b7d8','#71161f','#bb811b','#102443','#7b802f','#183174','#908f82','#ece7aa','#821c72','#8aac2b','#8d4b8b','#329c49','#c93e7e','#16582f','#df8b6b','#4b1f4a','#f4d0dc','#a25e27','#b5c96d','#7d78ac','#0c1c0e','#e4a4be','#168a86','#c61b21','#284858','#d8a21f','#17793c','#533180'
